date_key,full_date,day,day_of_week,day_name,week_of_year,month,month_name,quarter,year,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,fiscal_year,fiscal_quarter
858,2013-05-07,7,1,Tuesday,19,5,May,2,2013,0,0,0,0,0,0,0,2014,1
859,2013-05-08,8,2,Wednesday,19,5,May,2,2013,0,0,0,0,0,0,0,2014,1
860,2013-05-09,9,3,Thursday,19,5,May,2,2013,0,0,0,0,0,0,0,2014,1
861,2013-05-10,10,4,Friday,19,5,May,2,2013,0,0,0,0,0,0,0,2014,1
862,2013-05-11,11,5,Saturday,19,5,May,2,2013,1,0,0,0,0,0,0,2014,1
863,2013-05-12,12,6,Sunday,19,5,May,2,2013,1,0,0,0,0,0,0,2014,1
864,2013-05-13,13,0,Monday,20,5,May,2,2013,0,0,0,0,0,0,0,2014,1
865,2013-05-14,14,1,Tuesday,20,5,May,2,2013,0,0,0,0,0,0,0,2014,1
866,2013-05-15,15,2,Wednesday,20,5,May,2,2013,0,0,0,0,0,0,0,2014,1
867,2013-05-16,16,3,Thursday,20,5,May,2,2013,0,0,0,0,0,0,0,2014,1
868,2013-05-17,17,4,Friday,20,5,May,2,2013,0,0,0,0,0,0,0,2014,1
869,2013-05-18,18,5,Saturday,20,5,May,2,2013,1,0,0,0,0,0,0,2014,1
870,2013-05-19,19,6,Sunday,20,5,May,2,2013,1,0,0,0,0,0,0,2014,1
871,2013-05-20,20,0,Monday,21,5,May,2,2013,0,0,0,0,0,0,0,2014,1
872,2013-05-21,21,1,Tuesday,21,5,May,2,2013,0,0,0,0,0,0,0,2014,1
873,2013-05-22,22,2,Wednesday,21,5,May,2,2013,0,0,0,0,0,0,0,2014,1
874,2013-05-23,23,3,Thursday,21,5,May,2,2013,0,0,0,0,0,0,0,2014,1
875,2013-05-24,24,4,Friday,21,5,May,2,2013,0,0,0,0,0,0,0,2014,1
876,2013-05-25,25,5,Saturday,21,5,May,2,2013,1,0,0,0,0,0,0,2014,1
877,2013-05-26,26,6,Sunday,21,5,May,2,2013,1,0,0,0,0,0,0,2014,1
878,2013-05-27,27,0,Monday,22,5,May,2,2013,0,0,0,0,0,0,0,2014,1
879,2013-05-28,28,1,Tuesday,22,5,May,2,2013,0,0,0,0,0,0,0,2014,1
880,2013-05-29,29,2,Wednesday,22,5,May,2,2013,0,0,0,0,0,0,0,2014,1
881,2013-05-30,30,3,Thursday,22,5,May,2,2013,0,0,0,0,0,0,0,2014,1
882,2013-05-31,31,4,Friday,22,5,May,2,2013,0,0,1,0,0,0,0,2014,1
883,2013-06-01,1,5,Saturday,22,6,June,2,2013,1,1,0,0,0,0,0,2014,1
884,2013-06-02,2,6,Sunday,22,6,June,2,2013,1,0,0,0,0,0,0,2014,1
885,2013-06-03,3,0,Monday,23,6,June,2,2013,0,0,0,0,0,0,0,2014,1
886,2013-06-04,4,1,Tuesday,23,6,June,2,2013,0,0,0,0,0,0,0,2014,1
887,2013-06-05,5,2,Wednesday,23,6,June,2,2013,0,0,0,0,0,0,0,2014,1
888,2013-06-06,6,3,Thursday,23,6,June,2,2013,0,0,0,0,0,0,0,2014,1
889,2013-06-07,7,4,Friday,23,6,June,2,2013,0,0,0,0,0,0,0,2014,1
890,2013-06-08,8,5,Saturday,23,6,June,2,2013,1,0,0,0,0,0,0,2014,1
891,2013-06-09,9,6,Sunday,23,6,June,2,2013,1,0,0,0,0,0,0,2014,1
892,2013-06-10,10,0,Monday,24,6,June,2,2013,0,0,0,0,0,0,0,2014,1
893,2013-06-11,11,1,Tuesday,24,6,June,2,2013,0,0,0,0,0,0,0,2014,1
894,2013-06-12,12,2,Wednesday,24,6,June,2,2013,0,0,0,0,0,0,0,2014,1
895,2013-06-13,13,3,Thursday,24,6,June,2,2013,0,0,0,0,0,0,0,2014,1
896,2013-06-14,14,4,Friday,24,6,June,2,2013,0,0,0,0,0,0,0,2014,1
897,2013-06-15,15,5,Saturday,24,6,June,2,2013,1,0,0,0,0,0,0,2014,1
898,2013-06-16,16,6,Sunday,24,6,June,2,2013,1,0,0,0,0,0,0,2014,1
899,2013-06-17,17,0,Monday,25,6,June,2,2013,0,0,0,0,0,0,0,2014,1
900,2013-06-18,18,1,Tuesday,25,6,June,2,2013,0,0,0,0,0,0,0,2014,1
901,2013-06-19,19,2,Wednesday,25,6,June,2,2013,0,0,0,0,0,0,0,2014,1
902,2013-06-20,20,3,Thursday,25,6,June,2,2013,0,0,0,0,0,0,0,2014,1
903,2013-06-21,21,4,Friday,25,6,June,2,2013,0,0,0,0,0,0,0,2014,1
904,2013-06-22,22,5,Saturday,25,6,June,2,2013,1,0,0,0,0,0,0,2014,1
905,2013-06-23,23,6,Sunday,25,6,June,2,2013,1,0,0,0,0,0,0,2014,1
906,2013-06-24,24,0,Monday,26,6,June,2,2013,0,0,0,0,0,0,0,2014,1
907,2013-06-25,25,1,Tuesday,26,6,June,2,2013,0,0,0,0,0,0,0,2014,1
908,2013-06-26,26,2,Wednesday,26,6,June,2,2013,0,0,0,0,0,0,0,2014,1
909,2013-06-27,27,3,Thursday,26,6,June,2,2013,0,0,0,0,0,0,0,2014,1
910,2013-06-28,28,4,Friday,26,6,June,2,2013,0,0,0,0,0,0,0,2014,1
911,2013-06-29,29,5,Saturday,26,6,June,2,2013,1,0,0,0,0,0,0,2014,1
912,2013-06-30,30,6,Sunday,26,6,June,2,2013,1,0,1,0,1,0,0,2014,1
913,2013-07-01,1,0,Monday,27,7,July,3,2013,0,1,0,1,0,0,0,2014,2
914,2013-07-02,2,1,Tuesday,27,7,July,3,2013,0,0,0,0,0,0,0,2014,2
915,2013-07-03,3,2,Wednesday,27,7,July,3,2013,0,0,0,0,0,0,0,2014,2
916,2013-07-04,4,3,Thursday,27,7,July,3,2013,0,0,0,0,0,0,0,2014,2
917,2013-07-05,5,4,Friday,27,7,July,3,2013,0,0,0,0,0,0,0,2014,2
918,2013-07-06,6,5,Saturday,27,7,July,3,2013,1,0,0,0,0,0,0,2014,2
919,2013-07-07,7,6,Sunday,27,7,July,3,2013,1,0,0,0,0,0,0,2014,2
920,2013-07-08,8,0,Monday,28,7,July,3,2013,0,0,0,0,0,0,0,2014,2
921,2013-07-09,9,1,Tuesday,28,7,July,3,2013,0,0,0,0,0,0,0,2014,2
922,2013-07-10,10,2,Wednesday,28,7,July,3,2013,0,0,0,0,0,0,0,2014,2
923,2013-07-11,11,3,Thursday,28,7,July,3,2013,0,0,0,0,0,0,0,2014,2
924,2013-07-12,12,4,Friday,28,7,July,3,2013,0,0,0,0,0,0,0,2014,2
925,2013-07-13,13,5,Saturday,28,7,July,3,2013,1,0,0,0,0,0,0,2014,2
926,2013-07-14,14,6,Sunday,28,7,July,3,2013,1,0,0,0,0,0,0,2014,2
927,2013-07-15,15,0,Monday,29,7,July,3,2013,0,0,0,0,0,0,0,2014,2
928,2013-07-16,16,1,Tuesday,29,7,July,3,2013,0,0,0,0,0,0,0,2014,2
929,2013-07-17,17,2,Wednesday,29,7,July,3,2013,0,0,0,0,0,0,0,2014,2
930,2013-07-18,18,3,Thursday,29,7,July,3,2013,0,0,0,0,0,0,0,2014,2
931,2013-07-19,19,4,Friday,29,7,July,3,2013,0,0,0,0,0,0,0,2014,2
932,2013-07-20,20,5,Saturday,29,7,July,3,2013,1,0,0,0,0,0,0,2014,2
933,2013-07-21,21,6,Sunday,29,7,July,3,2013,1,0,0,0,0,0,0,2014,2
934,2013-07-22,22,0,Monday,30,7,July,3,2013,0,0,0,0,0,0,0,2014,2
935,2013-07-23,23,1,Tuesday,30,7,July,3,2013,0,0,0,0,0,0,0,2014,2
936,2013-07-24,24,2,Wednesday,30,7,July,3,2013,0,0,0,0,0,0,0,2014,2
937,2013-07-25,25,3,Thursday,30,7,July,3,2013,0,0,0,0,0,0,0,2014,2
938,2013-07-26,26,4,Friday,30,7,July,3,2013,0,0,0,0,0,0,0,2014,2
939,2013-07-27,27,5,Saturday,30,7,July,3,2013,1,0,0,0,0,0,0,2014,2
940,2013-07-28,28,6,Sunday,30,7,July,3,2013,1,0,0,0,0,0,0,2014,2
941,2013-07-29,29,0,Monday,31,7,July,3,2013,0,0,0,0,0,0,0,2014,2
942,2013-07-30,30,1,Tuesday,31,7,July,3,2013,0,0,0,0,0,0,0,2014,2
943,2013-07-31,31,2,Wednesday,31,7,July,3,2013,0,0,1,0,0,0,0,2014,2
944,2013-08-01,1,3,Thursday,31,8,August,3,2013,0,1,0,0,0,0,0,2014,2
945,2013-08-02,2,4,Friday,31,8,August,3,2013,0,0,0,0,0,0,0,2014,2
946,2013-08-03,3,5,Saturday,31,8,August,3,2013,1,0,0,0,0,0,0,2014,2
947,2013-08-04,4,6,Sunday,31,8,August,3,2013,1,0,0,0,0,0,0,2014,2
948,2013-08-05,5,0,Monday,32,8,August,3,2013,0,0,0,0,0,0,0,2014,2
949,2013-08-06,6,1,Tuesday,32,8,August,3,2013,0,0,0,0,0,0,0,2014,2
950,2013-08-07,7,2,Wednesday,32,8,August,3,2013,0,0,0,0,0,0,0,2014,2
951,2013-08-08,8,3,Thursday,32,8,August,3,2013,0,0,0,0,0,0,0,2014,2
952,2013-08-09,9,4,Friday,32,8,August,3,2013,0,0,0,0,0,0,0,2014,2
953,2013-08-10,10,5,Saturday,32,8,August,3,2013,1,0,0,0,0,0,0,2014,2
954,2013-08-11,11,6,Sunday,32,8,August,3,2013,1,0,0,0,0,0,0,2014,2
955,2013-08-12,12,0,Monday,33,8,August,3,2013,0,0,0,0,0,0,0,2014,2
956,2013-08-13,13,1,Tuesday,33,8,August,3,2013,0,0,0,0,0,0,0,2014,2
957,2013-08-14,14,2,Wednesday,33,8,August,3,2013,0,0,0,0,0,0,0,2014,2
958,2013-08-15,15,3,Thursday,33,8,August,3,2013,0,0,0,0,0,0,0,2014,2
959,2013-08-16,16,4,Friday,33,8,August,3,2013,0,0,0,0,0,0,0,2014,2
960,2013-08-17,17,5,Saturday,33,8,August,3,2013,1,0,0,0,0,0,0,2014,2
961,2013-08-18,18,6,Sunday,33,8,August,3,2013,1,0,0,0,0,0,0,2014,2
962,2013-08-19,19,0,Monday,34,8,August,3,2013,0,0,0,0,0,0,0,2014,2
963,2013-08-20,20,1,Tuesday,34,8,August,3,2013,0,0,0,0,0,0,0,2014,2
964,2013-08-21,21,2,Wednesday,34,8,August,3,2013,0,0,0,0,0,0,0,2014,2
965,2013-08-22,22,3,Thursday,34,8,August,3,2013,0,0,0,0,0,0,0,2014,2
966,2013-08-23,23,4,Friday,34,8,August,3,2013,0,0,0,0,0,0,0,2014,2
967,2013-08-24,24,5,Saturday,34,8,August,3,2013,1,0,0,0,0,0,0,2014,2
968,2013-08-25,25,6,Sunday,34,8,August,3,2013,1,0,0,0,0,0,0,2014,2
969,2013-08-26,26,0,Monday,35,8,August,3,2013,0,0,0,0,0,0,0,2014,2
970,2013-08-27,27,1,Tuesday,35,8,August,3,2013,0,0,0,0,0,0,0,2014,2
971,2013-08-28,28,2,Wednesday,35,8,August,3,2013,0,0,0,0,0,0,0,2014,2
972,2013-08-29,29,3,Thursday,35,8,August,3,2013,0,0,0,0,0,0,0,2014,2
973,2013-08-30,30,4,Friday,35,8,August,3,2013,0,0,0,0,0,0,0,2014,2
974,2013-08-31,31,5,Saturday,35,8,August,3,2013,1,0,1,0,0,0,0,2014,2
975,2013-09-01,1,6,Sunday,35,9,September,3,2013,1,1,0,0,0,0,0,2014,2
976,2013-09-02,2,0,Monday,36,9,September,3,2013,0,0,0,0,0,0,0,2014,2
977,2013-09-03,3,1,Tuesday,36,9,September,3,2013,0,0,0,0,0,0,0,2014,2
978,2013-09-04,4,2,Wednesday,36,9,September,3,2013,0,0,0,0,0,0,0,2014,2
979,2013-09-05,5,3,Thursday,36,9,September,3,2013,0,0,0,0,0,0,0,2014,2
980,2013-09-06,6,4,Friday,36,9,September,3,2013,0,0,0,0,0,0,0,2014,2
981,2013-09-07,7,5,Saturday,36,9,September,3,2013,1,0,0,0,0,0,0,2014,2
982,2013-09-08,8,6,Sunday,36,9,September,3,2013,1,0,0,0,0,0,0,2014,2
983,2013-09-09,9,0,Monday,37,9,September,3,2013,0,0,0,0,0,0,0,2014,2
984,2013-09-10,10,1,Tuesday,37,9,September,3,2013,0,0,0,0,0,0,0,2014,2
985,2013-09-11,11,2,Wednesday,37,9,September,3,2013,0,0,0,0,0,0,0,2014,2
986,2013-09-12,12,3,Thursday,37,9,September,3,2013,0,0,0,0,0,0,0,2014,2
987,2013-09-13,13,4,Friday,37,9,September,3,2013,0,0,0,0,0,0,0,2014,2
988,2013-09-14,14,5,Saturday,37,9,September,3,2013,1,0,0,0,0,0,0,2014,2
989,2013-09-15,15,6,Sunday,37,9,September,3,2013,1,0,0,0,0,0,0,2014,2
990,2013-09-16,16,0,Monday,38,9,September,3,2013,0,0,0,0,0,0,0,2014,2
991,2013-09-17,17,1,Tuesday,38,9,September,3,2013,0,0,0,0,0,0,0,2014,2
992,2013-09-18,18,2,Wednesday,38,9,September,3,2013,0,0,0,0,0,0,0,2014,2
993,2013-09-19,19,3,Thursday,38,9,September,3,2013,0,0,0,0,0,0,0,2014,2
994,2013-09-20,20,4,Friday,38,9,September,3,2013,0,0,0,0,0,0,0,2014,2
995,2013-09-21,21,5,Saturday,38,9,September,3,2013,1,0,0,0,0,0,0,2014,2
996,2013-09-22,22,6,Sunday,38,9,September,3,2013,1,0,0,0,0,0,0,2014,2
997,2013-09-23,23,0,Monday,39,9,September,3,2013,0,0,0,0,0,0,0,2014,2
998,2013-09-24,24,1,Tuesday,39,9,September,3,2013,0,0,0,0,0,0,0,2014,2
999,2013-09-25,25,2,Wednesday,39,9,September,3,2013,0,0,0,0,0,0,0,2014,2
1000,2013-09-26,26,3,Thursday,39,9,September,3,2013,0,0,0,0,0,0,0,2014,2
1001,2013-09-27,27,4,Friday,39,9,September,3,2013,0,0,0,0,0,0,0,2014,2
1002,2013-09-28,28,5,Saturday,39,9,September,3,2013,1,0,0,0,0,0,0,2014,2
1003,2013-09-29,29,6,Sunday,39,9,September,3,2013,1,0,0,0,0,0,0,2014,2
1004,2013-09-30,30,0,Monday,40,9,September,3,2013,0,0,1,0,1,0,0,2014,2
1005,2013-10-01,1,1,Tuesday,40,10,October,4,2013,0,1,0,1,0,0,0,2014,3
1006,2013-10-02,2,2,Wednesday,40,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1007,2013-10-03,3,3,Thursday,40,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1008,2013-10-04,4,4,Friday,40,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1009,2013-10-05,5,5,Saturday,40,10,October,4,2013,1,0,0,0,0,0,0,2014,3
1010,2013-10-06,6,6,Sunday,40,10,October,4,2013,1,0,0,0,0,0,0,2014,3
1011,2013-10-07,7,0,Monday,41,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1012,2013-10-08,8,1,Tuesday,41,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1013,2013-10-09,9,2,Wednesday,41,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1014,2013-10-10,10,3,Thursday,41,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1015,2013-10-11,11,4,Friday,41,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1016,2013-10-12,12,5,Saturday,41,10,October,4,2013,1,0,0,0,0,0,0,2014,3
1017,2013-10-13,13,6,Sunday,41,10,October,4,2013,1,0,0,0,0,0,0,2014,3
1018,2013-10-14,14,0,Monday,42,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1019,2013-10-15,15,1,Tuesday,42,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1020,2013-10-16,16,2,Wednesday,42,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1021,2013-10-17,17,3,Thursday,42,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1022,2013-10-18,18,4,Friday,42,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1023,2013-10-19,19,5,Saturday,42,10,October,4,2013,1,0,0,0,0,0,0,2014,3
1024,2013-10-20,20,6,Sunday,42,10,October,4,2013,1,0,0,0,0,0,0,2014,3
1025,2013-10-21,21,0,Monday,43,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1026,2013-10-22,22,1,Tuesday,43,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1027,2013-10-23,23,2,Wednesday,43,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1028,2013-10-24,24,3,Thursday,43,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1029,2013-10-25,25,4,Friday,43,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1030,2013-10-26,26,5,Saturday,43,10,October,4,2013,1,0,0,0,0,0,0,2014,3
1031,2013-10-27,27,6,Sunday,43,10,October,4,2013,1,0,0,0,0,0,0,2014,3
1032,2013-10-28,28,0,Monday,44,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1033,2013-10-29,29,1,Tuesday,44,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1034,2013-10-30,30,2,Wednesday,44,10,October,4,2013,0,0,0,0,0,0,0,2014,3
1035,2013-10-31,31,3,Thursday,44,10,October,4,2013,0,0,1,0,0,0,0,2014,3
1036,2013-11-01,1,4,Friday,44,11,November,4,2013,0,1,0,0,0,0,0,2014,3
1037,2013-11-02,2,5,Saturday,44,11,November,4,2013,1,0,0,0,0,0,0,2014,3
1038,2013-11-03,3,6,Sunday,44,11,November,4,2013,1,0,0,0,0,0,0,2014,3
1039,2013-11-04,4,0,Monday,45,11,November,4,2013,0,0,0,0,0,0,0,2014,3
1040,2013-11-05,5,1,Tuesday,45,11,November,4,2013,0,0,0,0,0,0,0,2014,3
1041,2013-11-06,6,2,Wednesday,45,11,November,4,2013,0,0,0,0,0,0,0,2014,3
1042,2013-11-07,7,3,Thursday,45,11,November,4,2013,0,0,0,0,0,0,0,2014,3
1043,2013-11-08,8,4,Friday,45,11,November,4,2013,0,0,0,0,0,0,0,2014,3
1044,2013-11-09,9,5,Saturday,45,11,November,4,2013,1,0,0,0,0,0,0,2014,3
1045,2013-11-10,10,6,Sunday,45,11,November,4,2013,1,0,0,0,0,0,0,2014,3
1046,2013-11-11,11,0,Monday,46,11,November,4,2013,0,0,0,0,0,0,0,2014,3
1047,2013-11-12,12,1,Tuesday,46,11,November,4,2013,0,0,0,0,0,0,0,2014,3
1048,2013-11-13,13,2,Wednesday,46,11,November,4,2013,0,0,0,0,0,0,0,2014,3
1049,2013-11-14,14,3,Thursday,46,11,November,4,2013,0,0,0,0,0,0,0,2014,3
1050,2013-11-15,15,4,Friday,46,11,November,4,2013,0,0,0,0,0,0,0,2014,3
1051,2013-11-16,16,5,Saturday,46,11,November,4,2013,1,0,0,0,0,0,0,2014,3
1052,2013-11-17,17,6,Sunday,46,11,November,4,2013,1,0,0,0,0,0,0,2014,3
1053,2013-11-18,18,0,Monday,47,11,November,4,2013,0,0,0,0,0,0,0,2014,3
1054,2013-11-19,19,1,Tuesday,47,11,November,4,2013,0,0,0,0,0,0,0,2014,3
1055,2013-11-20,20,2,Wednesday,47,11,November,4,2013,0,0,0,0,0,0,0,2014,3
1056,2013-11-21,21,3,Thursday,47,11,November,4,2013,0,0,0,0,0,0,0,2014,3
1057,2013-11-22,22,4,Friday,47,11,November,4,2013,0,0,0,0,0,0,0,2014,3
1058,2013-11-23,23,5,Saturday,47,11,November,4,2013,1,0,0,0,0,0,0,2014,3
1059,2013-11-24,24,6,Sunday,47,11,November,4,2013,1,0,0,0,0,0,0,2014,3
1060,2013-11-25,25,0,Monday,48,11,November,4,2013,0,0,0,0,0,0,0,2014,3
1061,2013-11-26,26,1,Tuesday,48,11,November,4,2013,0,0,0,0,0,0,0,2014,3
1062,2013-11-27,27,2,Wednesday,48,11,November,4,2013,0,0,0,0,0,0,0,2014,3
1063,2013-11-28,28,3,Thursday,48,11,November,4,2013,0,0,0,0,0,0,0,2014,3
1064,2013-11-29,29,4,Friday,48,11,November,4,2013,0,0,0,0,0,0,0,2014,3
1065,2013-11-30,30,5,Saturday,48,11,November,4,2013,1,0,1,0,0,0,0,2014,3
1066,2013-12-01,1,6,Sunday,48,12,December,4,2013,1,1,0,0,0,0,0,2014,3
1067,2013-12-02,2,0,Monday,49,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1068,2013-12-03,3,1,Tuesday,49,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1069,2013-12-04,4,2,Wednesday,49,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1070,2013-12-05,5,3,Thursday,49,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1071,2013-12-06,6,4,Friday,49,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1072,2013-12-07,7,5,Saturday,49,12,December,4,2013,1,0,0,0,0,0,0,2014,3
1073,2013-12-08,8,6,Sunday,49,12,December,4,2013,1,0,0,0,0,0,0,2014,3
1074,2013-12-09,9,0,Monday,50,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1075,2013-12-10,10,1,Tuesday,50,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1076,2013-12-11,11,2,Wednesday,50,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1077,2013-12-12,12,3,Thursday,50,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1078,2013-12-13,13,4,Friday,50,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1079,2013-12-14,14,5,Saturday,50,12,December,4,2013,1,0,0,0,0,0,0,2014,3
1080,2013-12-15,15,6,Sunday,50,12,December,4,2013,1,0,0,0,0,0,0,2014,3
1081,2013-12-16,16,0,Monday,51,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1082,2013-12-17,17,1,Tuesday,51,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1083,2013-12-18,18,2,Wednesday,51,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1084,2013-12-19,19,3,Thursday,51,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1085,2013-12-20,20,4,Friday,51,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1086,2013-12-21,21,5,Saturday,51,12,December,4,2013,1,0,0,0,0,0,0,2014,3
1087,2013-12-22,22,6,Sunday,51,12,December,4,2013,1,0,0,0,0,0,0,2014,3
1088,2013-12-23,23,0,Monday,52,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1089,2013-12-24,24,1,Tuesday,52,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1090,2013-12-25,25,2,Wednesday,52,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1091,2013-12-26,26,3,Thursday,52,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1092,2013-12-27,27,4,Friday,52,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1093,2013-12-28,28,5,Saturday,52,12,December,4,2013,1,0,0,0,0,0,0,2014,3
1094,2013-12-29,29,6,Sunday,52,12,December,4,2013,1,0,0,0,0,0,0,2014,3
1095,2013-12-30,30,0,Monday,1,12,December,4,2013,0,0,0,0,0,0,0,2014,3
1096,2013-12-31,31,1,Tuesday,1,12,December,4,2013,0,0,1,0,1,0,1,2014,3
1097,2014-01-01,1,2,Wednesday,1,1,January,1,2014,0,1,0,1,0,1,0,2014,4
1098,2014-01-02,2,3,Thursday,1,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1099,2014-01-03,3,4,Friday,1,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1100,2014-01-04,4,5,Saturday,1,1,January,1,2014,1,0,0,0,0,0,0,2014,4
1101,2014-01-05,5,6,Sunday,1,1,January,1,2014,1,0,0,0,0,0,0,2014,4
1102,2014-01-06,6,0,Monday,2,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1103,2014-01-07,7,1,Tuesday,2,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1104,2014-01-08,8,2,Wednesday,2,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1105,2014-01-09,9,3,Thursday,2,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1106,2014-01-10,10,4,Friday,2,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1107,2014-01-11,11,5,Saturday,2,1,January,1,2014,1,0,0,0,0,0,0,2014,4
1108,2014-01-12,12,6,Sunday,2,1,January,1,2014,1,0,0,0,0,0,0,2014,4
1109,2014-01-13,13,0,Monday,3,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1110,2014-01-14,14,1,Tuesday,3,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1111,2014-01-15,15,2,Wednesday,3,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1112,2014-01-16,16,3,Thursday,3,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1113,2014-01-17,17,4,Friday,3,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1114,2014-01-18,18,5,Saturday,3,1,January,1,2014,1,0,0,0,0,0,0,2014,4
1115,2014-01-19,19,6,Sunday,3,1,January,1,2014,1,0,0,0,0,0,0,2014,4
1116,2014-01-20,20,0,Monday,4,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1117,2014-01-21,21,1,Tuesday,4,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1118,2014-01-22,22,2,Wednesday,4,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1119,2014-01-23,23,3,Thursday,4,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1120,2014-01-24,24,4,Friday,4,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1121,2014-01-25,25,5,Saturday,4,1,January,1,2014,1,0,0,0,0,0,0,2014,4
1122,2014-01-26,26,6,Sunday,4,1,January,1,2014,1,0,0,0,0,0,0,2014,4
1123,2014-01-27,27,0,Monday,5,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1124,2014-01-28,28,1,Tuesday,5,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1125,2014-01-29,29,2,Wednesday,5,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1126,2014-01-30,30,3,Thursday,5,1,January,1,2014,0,0,0,0,0,0,0,2014,4
1127,2014-01-31,31,4,Friday,5,1,January,1,2014,0,0,1,0,0,0,0,2014,4
1128,2014-02-01,1,5,Saturday,5,2,February,1,2014,1,1,0,0,0,0,0,2014,4
1129,2014-02-02,2,6,Sunday,5,2,February,1,2014,1,0,0,0,0,0,0,2014,4
1130,2014-02-03,3,0,Monday,6,2,February,1,2014,0,0,0,0,0,0,0,2014,4
1131,2014-02-04,4,1,Tuesday,6,2,February,1,2014,0,0,0,0,0,0,0,2014,4
1132,2014-02-05,5,2,Wednesday,6,2,February,1,2014,0,0,0,0,0,0,0,2014,4
1133,2014-02-06,6,3,Thursday,6,2,February,1,2014,0,0,0,0,0,0,0,2014,4
1134,2014-02-07,7,4,Friday,6,2,February,1,2014,0,0,0,0,0,0,0,2014,4
1135,2014-02-08,8,5,Saturday,6,2,February,1,2014,1,0,0,0,0,0,0,2014,4
1136,2014-02-09,9,6,Sunday,6,2,February,1,2014,1,0,0,0,0,0,0,2014,4
1137,2014-02-10,10,0,Monday,7,2,February,1,2014,0,0,0,0,0,0,0,2014,4
1138,2014-02-11,11,1,Tuesday,7,2,February,1,2014,0,0,0,0,0,0,0,2014,4
1139,2014-02-12,12,2,Wednesday,7,2,February,1,2014,0,0,0,0,0,0,0,2014,4
1140,2014-02-13,13,3,Thursday,7,2,February,1,2014,0,0,0,0,0,0,0,2014,4
1141,2014-02-14,14,4,Friday,7,2,February,1,2014,0,0,0,0,0,0,0,2014,4
1142,2014-02-15,15,5,Saturday,7,2,February,1,2014,1,0,0,0,0,0,0,2014,4
1143,2014-02-16,16,6,Sunday,7,2,February,1,2014,1,0,0,0,0,0,0,2014,4
